run_id,decision_mode,timestep,n_departed,pct_departed,mean_s2_weight,mean_s2_weight_active,mean_distance_km
0,original,0,175,29.1667,0.000000,0.000000,10465.2958
0,original,1,282,47.0000,0.000000,0.000000,10565.3713
0,original,2,371,61.8333,0.000000,0.000000,10854.4781
0,original,3,443,73.8333,0.000000,0.000000,11082.4277
0,original,4,485,80.8333,0.000000,0.000000,11178.7966
0,original,5,522,87.0000,0.000000,0.000000,11191.7694
0,original,6,550,91.6667,0.000000,0.000000,11375.2410
0,original,7,562,93.6667,0.000000,0.000000,11262.1928
0,original,8,570,95.0000,0.000000,0.000000,11491.9957
0,original,9,578,96.3333,0.000000,0.000000,11434.5450
0,original,10,586,97.6667,0.000000,0.000000,11551.2996
0,original,11,591,98.5000,0.000000,0.000000,11230.6876
0,original,12,594,99.0000,0.000000,0.000000,11299.2578
0,original,13,596,99.3333,0.000000,0.000000,11076.8679
0,original,14,596,99.3333,0.000000,0.000000,11110.2264
0,original,15,599,99.8333,0.000000,0.000000,11010.1510
0,original,16,599,99.8333,0.000000,0.000000,10839.6521
0,original,17,599,99.8333,0.000000,0.000000,10958.2600
0,original,18,599,99.8333,0.000000,0.000000,10810.0001
0,original,19,600,100.0000,0.000000,0.000000,10802.5871
0,original,20,600,100.0000,0.000000,0.000000,10754.4027
0,original,21,600,100.0000,0.000000,0.000000,10619.1155
0,original,22,600,100.0000,0.000000,0.000000,10613.5557
0,original,23,600,100.0000,0.000000,0.000000,10693.2454
0,original,24,600,100.0000,0.000000,0.000000,10565.3713
0,original,25,600,100.0000,0.000000,0.000000,10346.6879
0,original,26,600,100.0000,0.000000,0.000000,10215.1073
0,original,27,600,100.0000,0.000000,0.000000,10207.6943
0,original,28,600,100.0000,0.000000,0.000000,10196.5748
0,original,29,600,100.0000,0.000000,0.000000,10133.5643
0,original,30,600,100.0000,0.000000,0.000000,10144.6838
0,original,31,600,100.0000,0.000000,0.000000,9987.1577
0,original,32,600,100.0000,0.000000,0.000000,9937.1199
0,original,33,600,100.0000,0.000000,0.000000,9950.0927
0,original,34,600,100.0000,0.000000,0.000000,9749.9418
0,original,35,600,100.0000,0.000000,0.000000,9640.6001
0,original,36,600,100.0000,0.000000,0.000000,9538.6715
0,original,37,600,100.0000,0.000000,0.000000,9477.5142
0,original,38,600,100.0000,0.000000,0.000000,9381.1453
0,original,39,600,100.0000,0.000000,0.000000,9305.1621
0,original,40,600,100.0000,0.000000,0.000000,9229.1789
0,original,41,600,100.0000,0.000000,0.000000,9231.0322
0,original,42,600,100.0000,0.000000,0.000000,9216.2062
0,original,43,600,100.0000,0.000000,0.000000,9142.0762
0,original,44,600,100.0000,0.000000,0.000000,9162.4620
0,original,45,600,100.0000,0.000000,0.000000,9171.7282
0,original,46,600,100.0000,0.000000,0.000000,9075.3593
0,original,47,600,100.0000,0.000000,0.000000,8899.3006
0,original,48,600,100.0000,0.000000,0.000000,8854.8227
1,original,0,167,27.8333,0.000000,0.000000,10383.7529
1,original,1,285,47.5000,0.000000,0.000000,10598.7298
1,original,2,389,64.8333,0.000000,0.000000,10941.5808
1,original,3,452,75.3333,0.000000,0.000000,11160.2641
1,original,4,505,84.1667,0.000000,0.000000,11278.8721
1,original,5,534,89.0000,0.000000,0.000000,11434.5450
1,original,6,548,91.3333,0.000000,0.000000,11382.6540
1,original,7,565,94.1667,0.000000,0.000000,11516.0879
1,original,8,578,96.3333,0.000000,0.000000,11491.9957
1,original,9,584,97.3333,0.000000,0.000000,11510.5282
1,original,10,589,98.1667,0.000000,0.000000,11499.4087
1,original,11,593,98.8333,0.000000,0.000000,11388.2137
1,original,12,596,99.3333,0.000000,0.000000,11208.4486
1,original,13,597,99.5000,0.000000,0.000000,11208.4486
1,original,14,598,99.6667,0.000000,0.000000,11110.2264
1,original,15,599,99.8333,0.000000,0.000000,11171.3836
1,original,16,599,99.8333,0.000000,0.000000,11110.2264
1,original,17,600,100.0000,0.000000,0.000000,10976.7925
1,original,18,600,100.0000,0.000000,0.000000,10926.7548
1,original,19,600,100.0000,0.000000,0.000000,10741.4299
1,original,20,600,100.0000,0.000000,0.000000,10835.9456
1,original,21,600,100.0000,0.000000,0.000000,10722.8974
1,original,22,600,100.0000,0.000000,0.000000,10624.6752
1,original,23,600,100.0000,0.000000,0.000000,10552.3985
1,original,24,600,100.0000,0.000000,0.000000,10422.6711
1,original,25,600,100.0000,0.000000,0.000000,10422.6711
1,original,26,600,100.0000,0.000000,0.000000,10311.4762
1,original,27,600,100.0000,0.000000,0.000000,10265.1450
1,original,28,600,100.0000,0.000000,0.000000,10077.9669
1,original,29,600,100.0000,0.000000,0.000000,10055.7279
1,original,30,600,100.0000,0.000000,0.000000,9911.1745
1,original,31,600,100.0000,0.000000,0.000000,9714.7301
1,original,32,600,100.0000,0.000000,0.000000,9774.0341
1,original,33,600,100.0000,0.000000,0.000000,9690.6379
1,original,34,600,100.0000,0.000000,0.000000,9638.7469
1,original,35,600,100.0000,0.000000,0.000000,9703.6106
1,original,36,600,100.0000,0.000000,0.000000,9581.2962
1,original,37,600,100.0000,0.000000,0.000000,9464.5415
1,original,38,600,100.0000,0.000000,0.000000,9407.0908
1,original,39,600,100.0000,0.000000,0.000000,9334.8141
1,original,40,600,100.0000,0.000000,0.000000,9234.7387
1,original,41,600,100.0000,0.000000,0.000000,9147.6360
1,original,42,600,100.0000,0.000000,0.000000,9054.9735
1,original,43,600,100.0000,0.000000,0.000000,8925.2461
1,original,44,600,100.0000,0.000000,0.000000,8743.6277
1,original,45,600,100.0000,0.000000,0.000000,8739.9212
1,original,46,600,100.0000,0.000000,0.000000,8712.1225
1,original,47,600,100.0000,0.000000,0.000000,8637.9926
1,original,48,600,100.0000,0.000000,0.000000,8706.5628
2,original,0,162,27.0000,0.000000,0.000000,10715.4844
2,original,1,292,48.6667,0.000000,0.000000,10961.9665
2,original,2,399,66.5000,0.000000,0.000000,11260.3396
2,original,3,466,77.6667,0.000000,0.000000,11369.6812
2,original,4,502,83.6667,0.000000,0.000000,11388.2137
2,original,5,534,89.0000,0.000000,0.000000,11488.2892
2,original,6,552,92.0000,0.000000,0.000000,11523.5009
2,original,7,563,93.8333,0.000000,0.000000,11627.2828
2,original,8,574,95.6667,0.000000,0.000000,11629.1361
2,original,9,581,96.8333,0.000000,0.000000,11543.8866
2,original,10,587,97.8333,0.000000,0.000000,11508.6749
2,original,11,591,98.5000,0.000000,0.000000,11249.2201
2,original,12,595,99.1667,0.000000,0.000000,11152.8511
2,original,13,596,99.3333,0.000000,0.000000,11225.1278
2,original,14,597,99.5000,0.000000,0.000000,11182.5031
2,original,15,597,99.5000,0.000000,0.000000,11197.3291
2,original,16,599,99.8333,0.000000,0.000000,11121.3459
2,original,17,600,100.0000,0.000000,0.000000,11015.7107
2,original,18,600,100.0000,0.000000,0.000000,10989.7653
2,original,19,600,100.0000,0.000000,0.000000,10798.8806
2,original,20,600,100.0000,0.000000,0.000000,10593.1700
2,original,21,600,100.0000,0.000000,0.000000,10570.9310
2,original,22,600,100.0000,0.000000,0.000000,10528.3063
